Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
12.1,1.0037576292244328,170.9106,1539.9954,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
11.6,1.5038926558713093,82.2276,243.6828,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11.3,1.5204616530404076,179.166,359.532,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9.395,1.0001513782439373,236.9932,4242.4776,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
17.2,0.845463649205764,147.0418,2354.2688,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.42,0.8445118663283548,188.9872,2458.1336,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
18.25,0.9026478739310474,142.0154,2127.231,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
20.25,0.9129887741217568,193.3794,8388.4142,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
17.6,0.9231753197192463,94.641,2799.6890000000003,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17.35,0.8898223432446345,148.705,1797.66,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6.825,0.9017921047966877,155.1998,2460.7968,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.405,1.064695753178851,208.9296,2700.4848,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.7,0.8713198530325224,250.5724,4026.7584,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
15.6,0.8354409957941831,75.667,1301.639,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
9.6,1.4750763652476426,44.2086,44.6086,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.895,0.9020363149977649,144.0102,5394.9774,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
14.0,0.9947753616223289,163.1526,3946.8624,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
15.1,0.8260393446843844,88.18299999999999,1438.128,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
10.195,0.9166799169793184,139.0838,3652.5788,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19.1,0.9228711856831644,172.4422,3621.2862,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
8.895,0.8279996580134366,175.937,529.311,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8.945,1.3806031416540738,262.291,1314.955,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.3,0.8929493689057849,103.7648,2804.3496,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
16.0,0.8896773361480823,155.2972,3894.93,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6.385,1.004942425779515,34.3874,388.1614,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.0,0.8680978703082788,47.9034,583.2408,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
20.1,1.0252034189961348,150.9366,3476.1418,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
11.1,0.8709590462786423,189.2846,3630.6074,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5.175,0.8298212272664269,35.4874,388.1614,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
11.5,0.875,88.25399999999999,1298.31,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
16.75,0.8915688713820548,73.7038,1404.1722,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.55,0.8652544741187744,102.3332,1948.1308,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
17.25,1.1216218284425674,261.591,3418.883,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5.88,1.0648197730260252,155.3998,2153.1972,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
14.1,0.8647959081273826,54.2956,1310.2944,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
7.3,0.8533150975326811,147.6076,3251.7672,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.075,0.8490318453467789,143.0128,1150.5024,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6.365,0.857142857142857,59.7536,980.0576,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
16.35,0.8206470743393796,125.20200000000001,2783.0440000000003,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
9.3,0.8989004224588614,247.0802,1228.401,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5.92,0.9981558197827879,50.3692,591.2304,26,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9.6,0.8811099645177318,42.6086,133.8258,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
14.15,0.998127415476046,52.0982,578.5802,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11.8,0.998234479524383,198.2084,3769.7596,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6.765,1.001433097196297,106.1306,1672.4896,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7.349999999999999,0.8523561799600812,242.6512,12117.56,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
13.15,1.5431712531170299,181.695,549.285,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.034999999999999,1.0830064358292986,263.191,6574.775,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18.7,1.0036004533050262,122.9072,490.0288,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.3,0.997801190512972,149.9708,2106.5912,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
9.42,0.804163828000916,61.5194,866.8716,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
17.6,0.8882406133053948,170.4422,2759.0752,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8.235,1.0046378263432354,149.3076,1921.4988,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
5.825,0.7745973836468081,162.6894,2588.6304,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
13.15,1.0001428269925108,89.6856,703.0848,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12.65,1.0006622862811352,106.3938,3751.783,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
20.7,0.9191043734307505,73.2354,1504.7079999999999,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
13.0,0.9993671601006259,76.7986,2648.5524,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16.1,0.9275606087000495,256.1356,6358.39,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16.0,1.0003838154711926,226.2404,4725.8484,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
12.35,0.8333333333333333,118.9124,3199.8348,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
14.0,0.8917236504936732,103.1332,1948.1308,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20.5,0.9992487803342646,40.0822,1257.0304,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
8.3,0.9989084100430197,38.0506,531.3084,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19.2,1.0418694419782888,130.131,1038.6480000000001,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
9.1,0.8114755192284159,46.9718,850.8924,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
14.15,0.8754482181025348,255.5014,5355.0294,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.93,0.953293098054507,122.1414,2924.1936,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17.1,0.9179679624209947,114.38600000000001,1245.046,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
16.2,0.9016009580045615,154.6972,1713.7692,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6.465,0.8241922908711373,264.7884,3709.8376,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7.155,0.8830336898061053,34.3874,670.4606,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20.6,0.8812265421930165,212.6244,3599.3148,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
20.25,0.9213595636276533,94.61200000000001,652.484,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
16.75,1.5808499268398528,189.5556,1126.5336,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15.85,0.8473213972837579,177.437,5645.984,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9.0,0.887857407065483,266.6884,3974.8259999999996,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
17.85,0.8844391383855021,213.456,4261.12,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6.8,0.8449304285013697,50.0034,1992.7394,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18.7,0.8926048809287159,111.1886,2334.9606,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20.85,0.8871378426215425,104.9306,2299.6732,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
18.35,0.829701696413555,83.9882,1202.4348,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
18.6,0.9029809769391065,162.2236,2900.2248,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
9.8,0.8300826188508649,117.3492,810.9444,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.1,1.0009914145243863,219.8456,6189.2768,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6.61,0.8873601862623547,188.7898,2057.9878,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
7.09,0.9992092878531784,48.1034,1069.2748,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.3,0.8874823042860157,102.8332,2768.3964,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
13.5,1.014752301723903,57.2562,2073.967,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
19.7,1.0374013378752727,127.5362,1006.6896,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9.5,0.7777777777777778,188.9872,1323.6104,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19.0,0.8107634583621989,48.6718,614.5334,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20.5,1.0202272409528785,37.919000000000004,183.095,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
19.85,1.0420433652394432,125.2704,2127.8968,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
21.1,0.9080749118695448,145.7786,1444.786,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
19.0,0.8518312965623072,132.9626,3279.065,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
15.1,0.8871626571293166,260.3304,5424.9384,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
19.7,1.1233920834321829,98.7726,1859.5794,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
16.2,0.9021677758047831,97.3726,2055.3246,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
18.1,0.911862762400883,96.5094,1332.9316,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10.195,1.0436377940457293,42.5428,878.8560000000001,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.55,0.9024711144242769,157.8288,2514.0608,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
15.85,0.9186779923642999,94.4094,1428.141,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
14.5,0.9094169208731897,157.3604,6021.4952,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
12.1,0.905367506093674,75.267,612.536,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
16.5,0.8985238413433463,100.6332,1537.9979999999998,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19.7,1.6581316895054405,197.31099999999998,392.82199999999995,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16.7,1.524348790031923,109.1886,222.3772,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.445,1.035484187973449,76.7354,2783.7098,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
11.1,1.537040029818387,159.0604,792.302,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11.35,0.9979323729265897,168.27900000000002,2376.906,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
9.195,0.9982923391072974,53.1666,768.9989999999999,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
13.15,1.453369529961735,160.4604,316.9208,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18.85,0.9140074936183382,127.3336,3962.8416,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8.0,0.85643804126506,250.3092,6723.2484,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19.1,0.9024711198579153,41.9796,701.7532,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8.93,0.909204462371602,152.234,1071.938,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15.85,0.9938769198941095,44.4112,767.0016,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
15.15,0.8048394674935982,149.4708,3159.8868,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6.36,1.0006230333974138,46.506,652.484,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
19.6,0.9640841088007988,151.7024,2884.2456,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
7.17,0.9946353255632857,130.9968,4828.3816,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
17.1,0.8945235456745746,209.0638,3520.0846,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
18.6,0.8844974614557272,150.7366,906.8196,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
7.235000000000001,1.0236387385374786,113.2834,4376.9692,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8.76,0.9965636716686089,126.7336,639.168,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
6.775,0.9988924569862314,84.225,3162.55,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
16.25,1.1263421466880263,116.1176,2633.9048,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
19.85,0.999633160540531,89.4856,1054.6272,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19.75,0.9970937587280233,189.9872,3781.744,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6.96,1.0210764398190113,91.4146,638.5022,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8.935,1.0023755093803084,53.7298,593.2278,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8.26,1.390312205992212,113.7834,115.1834,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.71,1.0435000621633932,218.3166,1959.4494,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8.945,0.8246781149000016,263.491,1840.9370000000001,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
12.65,0.7142857142857143,107.8938,750.3566,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
15.0,0.9999112980725616,107.3938,750.3566,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15.35,0.8352100667548926,196.5768,7685.9952,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14.35,0.9229395628549053,109.5228,1768.3648,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
11.599999999999998,0.8888888888888888,100.8042,3472.147,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5.765,0.8902388861991616,37.0164,540.6296,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8.315,0.9110130680603781,143.3444,1596.5884,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6.13,0.9459326585470295,53.8298,1024.6662,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
14.5,0.8813028060648046,104.1332,205.0664,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.1,0.8760240496270392,219.4166,6096.0648,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
17.25,1.0032977861784262,163.7526,3289.052,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13.0,0.9970834091524702,46.306000000000004,699.09,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
9.695,0.9948968678252692,222.0114,6207.9192,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
12.85,1.066955814960064,233.2642,3950.1914,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7.975,0.9988808207556866,82.325,1331.6,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10.895,0.9064257173464942,144.8102,3062.0142,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
9.17,0.9056572349216265,144.947,4294.41,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
16.2,1.5165833650010392,101.47,399.48,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14.65,1.0402642563257263,47.6692,739.038,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8.89,1.4851430596738864,102.5016,101.2016,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.985,1.0037420729351074,184.7608,4042.7376,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
17.7,0.875,115.0834,2764.4016,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16.1,0.8750000000000002,35.1558,339.55800000000005,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
14.75,1.0046378912279625,237.2906,3089.9778,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
12.15,0.8022453290764082,124.473,1231.73,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
20.0,1.4543341321153853,36.419000000000004,109.85700000000001,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18.5,0.8891625318399269,89.1172,892.172,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
12.15,1.0048781958755855,211.2928,5049.4272,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
16.1,0.917841346033752,32.0558,1018.674,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
20.6,0.8849836507697248,212.9244,2540.6928,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
17.6,0.8009034636391024,228.801,3215.8140000000003,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7.75,1.5791630209418195,35.4558,135.8232,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.98,1.0009628700434092,146.1418,3089.9778,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13.5,0.8773563308817663,190.9872,2836.308,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12.85,0.9157356301081184,42.7428,703.0848,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
13.6,0.9992487699809567,194.2136,2527.3768,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
9.8,0.9980045090558195,35.9874,282.2992,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.0,1.0878663778239592,44.7744,679.1160000000001,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13.6,0.9075659558484994,177.83700000000002,6528.169,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
8.895,0.9939899297175543,121.17299999999999,2586.633,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
16.35,1.6266269817452088,198.2426,790.9704,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14.1,1.5215139960232265,54.3956,272.978,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7.05,0.8484396675013117,109.7912,1091.912,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
20.1,0.8407101001510734,193.782,1158.492,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
19.6,0.9061473984697245,254.7698,5327.0658,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
16.35,0.8476255263079867,224.0062,4288.4178,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
13.15,0.8313743337604259,159.7604,4119.9704,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
12.65,0.8915439306799341,238.8538,4566.7222,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
14.5,0.9081095195077508,160.7262,1750.3882,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17.75,0.8888239100449575,111.4544,1006.6896,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
14.0,0.8899069805573175,104.0332,1435.4648,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
9.065,0.9951101324924954,93.9094,3903.5854,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9.895,0.9994375529906275,261.7278,4685.9004,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10.195,1.4736097562192134,110.9886,111.1886,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18.25,1.0044756534583532,174.208,2596.62,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6.4,1.1344633244841402,41.0796,41.2796,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.88,0.7999999999999999,154.2998,1999.3974,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6.895,0.9991739104159919,143.8812,2707.1428,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
20.5,1.0044756563506838,90.6172,1427.4752,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
14.8,1.5505330078682211,190.8846,191.0846,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17.75,0.870397565782626,158.6262,3819.0288,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18.6,1.474623124148384,48.8376,47.9376,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12.5,0.8313469663748012,104.999,1444.786,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
19.0,0.8481132391782116,186.5214,5275.7992,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8.26,1.067616486495577,125.073,985.3839999999999,4,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9.06,0.8409546414352782,213.75599999999997,1065.28,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
9.195,1.001850343094118,58.9246,926.7936,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8.02,0.8772009280236703,155.0998,2768.3964,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5.945,0.9186021192832882,129.1652,2841.6344,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
9.8,0.8333333333333334,84.5908,3020.0688,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
13.35,0.8921974704216441,207.3638,5797.7864,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12.65,0.8481455242799364,189.0846,4012.7766,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
12.15,0.7807368809071739,181.695,2929.52,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
12.65,1.4852741739687243,190.8846,191.0846,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
